date,consumer_exit_flow_kwh,interconnection_exit_flow_kwh,storage_exit_flow_kwh,total_exit_flow_kwh
2025-05-02,334505173.74,1095516309.03,1365744452.914,2795765935.684
2025-05-03,321317456.19,893860756.39,1384128522.284,2599306734.864
2025-05-04,334395985.12,823317331.8299999,1197886985.28,2355600302.2299995
2025-05-05,396296870.98,992433468.52,642914794.41,2031645133.9099998
2025-05-06,412038277.04,959211378.4300001,476980098.28999996,1848229753.76
2025-05-07,452236057.7,1043637193.6800001,572081545.821,2067954797.2010002
2025-05-08,445392066.4,1088849748.67,566274568.337,2100516383.407
2025-05-09,403277665.64,1056225286.66,604158994.23,2063661946.53
2025-05-10,330185319.40999997,1065053003.44,936053638.743,2331291961.593
2025-05-11,317551756.92,1061304802.8199999,951280274.887,2330136834.627
2025-05-12,389528910.4,1023205937.55,907929120.288,2320663968.238
2025-05-13,411339507.96000004,1014596752.5799999,685731800.79,2111668061.33
2025-05-14,366060624.58,1027994581.28,781671975.0,2175727180.8599997
2025-05-15,359373161.15,1100391076.06,687705741.46,2147469978.67
2025-05-16,358094793.05,985702993.9,608993044.615,1952790831.565
2025-05-17,327153317.56,1129049822.1,964801492.588,2421004632.248
2025-05-18,340878573.75,1168620940.22,792020468.382,2301519982.352
2025-05-19,426729213.15999997,1191702439.81,614195615.315,2232627268.285
2025-05-20,410803915.12,1243225157.99,613010469.905,2267039543.0150003
2025-05-21,413475275.48,1157487199.6100001,172925211.771,1743887686.861
2025-05-22,428798640.61,1215121177.7,439117785.114,2083037603.424
2025-05-23,374808833.51,1198737823.16,311629053.51,1885175710.18
2025-05-24,313094141.32,1162117278.65,650081745.075,2125293165.045
2025-05-25,328937034.24,1190160763.73,954587921.83,2473685719.8
2025-05-26,379386471.11,1141761298.57,685890969.005,2207038738.685
2025-05-27,362768563.98,1200845625.3899999,690377024.088,2253991213.458
2025-05-28,376520333.03,1299879324.23,664248372.847,2340648030.107
2025-05-29,313481408.61,1243976582.33,917353848.84,2474811839.78
2025-05-30,324757966.01,1270431534.83,989312525.159,2584502025.999
2025-05-31,340384693.43,1202774221.83,1351961530.64,2895120445.9
2025-06-01,331432156.85,1191991593.12,1362783063.637,2886206813.607
2025-06-02,417331510.31,1117530831.5,872621741.175,2407484082.9849997
2025-06-03,353823115.65999997,1061180090.23,697205578.682,2112208784.572
2025-06-04,347447639.94,1100781342.49,799071769.067,2247300751.497
2025-06-05,336654725.3,897285312.8199999,653997339.127,1887937377.2469997
2025-06-06,334668154.86,1102657171.22,1057353231.839,2494678557.9189997
2025-06-07,308473738.33000004,1153576908.76,1422007964.752,2884058611.842
2025-06-08,296005951.95,1156580893.03,1349161757.547,2801748602.527
2025-06-09,304278676.89,1240005475.79,1192623141.587,2736907294.2669997
2025-06-10,328107307.99,1140867748.12,997549007.929,2466524064.039
2025-06-11,355479761.22,1201287175.47,1030061047.53,2586827984.2200003
2025-06-12,352292519.45,1226338358.9099998,1060678628.335,2639309506.6949997
2025-06-13,344576964.37,1236756628.3400002,943503935.216,2524837527.926
2025-06-14,326235486.11,1136480030.73,1404186378.427,2866901895.267
2025-06-15,318968642.36,1111691927.26,1247297847.108,2677958416.7279997
2025-06-16,365647652.8,1108701275.854,1096730535.526,2571079464.1800003
2025-06-17,380267622.5,1198765229.382,912924117.363,2491956969.245
2025-06-18,359212111.02,1154129261.977,923084466.543,2436425839.54
2025-06-19,329365815.81,1188806573.476,1006832240.95,2525004630.236
2025-06-20,349766918.84000003,1204476116.152,1067681696.431,2621924731.4230003
2025-06-21,310948486.94,1114595267.054,1471790775.84,2897334529.8339996
2025-06-22,291795621.27,1101129316.672,1503045064.52,2895970002.462
2025-06-23,365273047.61,1112538931.072,1263332776.265,2741144754.9470005
2025-06-24,353157227.59000003,1158590833.554,1091897116.036,2603645177.1800003
2025-06-25,406607837.1,1204705703.28,726397748.612,2337711288.992
2025-06-26,343809870.90999997,1276519936.517,781747109.171,2402076916.598
2025-06-27,346490195.32,1237540995.583,1069065391.523,2653096582.4259996
2025-06-28,304757834.51,1143285893.24,1485383382.32,2933427110.0699997
2025-06-29,322650657.06,1082309819.06,1576716142.121,2981676618.241
2025-06-30,437664926.05,1273382570.8600001,1152901911.182,2863949408.092
2025-07-01,473235772.04,1379587325.23,792928245.307,2645751342.577
2025-07-02,425568063.31,1291689718.76,948486271.474,2665744053.5439997
2025-07-03,432456111.28,1378828803.31,958730688.441,2770015603.031
2025-07-04,368038758.32,1431019236.28,893025853.824,2692083848.424
2025-07-05,294844082.51,1388875232.71,1300382944.917,2984102260.137
2025-07-06,335086423.34000003,1240630028.27,1265152571.514,2840869023.124
2025-07-07,372960541.76,1288710974.2,1025462156.07,2687133672.03
2025-07-08,353107063.11,1460262473.48,1068082398.336,2881451934.926
2025-07-09,386327830.19,1436796107.28,1175917552.142,2999041489.612
2025-07-10,383386553.53999996,1412671160.95,1083654933.197,2879712647.6870003
2025-07-11,336413688.81,1275709383.81,1201638838.358,2813761910.9779997
2025-07-12,314996480.37,1210121810.57,1481793621.046,3006911911.986
2025-07-13,323734785.5,1308601277.28,1450293602.37,3082629665.1499996
2025-07-14,344228919.19,1321849121.63,945375716.024,2611453756.8440003
2025-07-15,344403493.8,1295110886.1599998,755974279.365,2395488659.325
2025-07-16,366227570.97,1282465512.9,803539337.97,2452232421.84
2025-07-17,398578083.37,1280021060.51,623854138.969,2302453282.849
2025-07-18,411511766.32,1252196942.31,866118285.1800001,2529826993.81
2025-07-19,305108896.03999996,1166265122.51,1309953143.85,2781327162.3999996
2025-07-20,312048899.01,1107450224.69,1271410058.1,2690909181.8
2025-07-21,359777916.06,1245832239.75,851089752.618,2456699908.428
2025-07-22,315499757.91999996,1334936624.01,886051968.41,2536488350.3399997
2025-07-23,363424415.69,1325525769.1,833324169.086,2522274353.876
2025-07-24,447563703.88,1254068310.6,582508339.289,2284140353.769
2025-07-25,408868054.99,1237101213.56,660184778.93,2306154047.48
2025-07-26,354422857.65,1024553491.47,1085742033.245,2464718382.365
2025-07-27,317020182.12,1012458503.75,1180931349.198,2510410035.068
2025-07-28,338397222.42,1099582264.44,1147895695.46,2585875182.32
2025-07-29,340888670.98,1057609018.38,1010826809.068,2409324498.428
2025-07-30,349809296.59000003,1155386233.38,1079352222.99,2584547752.96
2025-07-31,362130105.56,1237998309.03,930438450.83,2530566865.42
2025-08-01,343350028.17,965493969.26,1165881938.753,2474725936.183
2025-08-02,309040468.45,967085342.56,1340126700.769,2616252511.7790003
2025-08-03,300157318.32,993003192.02,1373326513.706,2666487024.046
2025-08-04,343144198.72,1078957224.51,1088687406.86,2510788830.09
2025-08-05,337775396.34000003,1009191303.16,1277251743.237,2624218442.737
2025-08-06,378692517.96,1032072221.78,1232985845.567,2643750585.307
2025-08-07,358506983.27,1047933071.27,1168388792.47,2574828847.01
2025-08-08,386395462.6,1033523356.34,1204752196.54,2624671015.48
2025-08-09,306913165.82,977871367.38,1456710429.319,2741494962.519
2025-08-10,307402316.97,987645370.35,1355981774.8,2651029462.12
2025-08-11,409225206.46000004,1004815731.8199999,1208697914.85,2622738853.13
2025-08-12,432499103.13,1062140955.19,1044964302.101,2539604360.421
2025-08-13,442692895.35,1127777590.38,873714327.94,2444184813.67
2025-08-14,423346237.54,1083177642.3,1070569067.341,2577092947.1809998
2025-08-15,328240931.79,1020116868.35,1133136794.43,2481494594.57
2025-08-16,266449932.06,1087666874.51,1192197421.091,2546314227.6610003
2025-08-17,320857842.35,1028699787.5699999,1291777079.89,2641334709.8100004
2025-08-18,399114371.63,1199508507.79,1016728062.461,2615350941.881
2025-08-19,395731658.99,1199995470.9,1078357674.919,2674084804.809
2025-08-20,393231058.85,1274312160.56,919996876.873,2587540096.283
2025-08-21,343756144.13,1178068609.0,956154615.05,2477979368.1800003
2025-08-22,300718620.99,1191122213.12,949945266.1800001,2441786100.29
2025-08-23,297715448.27,1118972351.05,1265255688.483,2681943487.803
2025-08-24,320891451.09000003,1107061181.94,1229139067.632,2657091700.662
2025-08-25,442946065.72,1225320008.73,999904077.632,2668170152.082
2025-08-26,416802571.61,1192280920.76,872153285.811,2481236778.1809998
2025-08-27,464888773.69,1225684771.55,767635175.851,2458208721.091
2025-08-28,534679500.0,1060811184.11,966169715.614,2561660399.724
2025-08-29,404167946.4,1165863690.24,1111772829.3930001,2681804466.033
2025-08-30,299383447.14,1124289057.42,1291160054.091,2714832558.651
2025-08-31,314312629.05,1112129120.47,1305519586.962,2731961336.482
2025-09-01,453640935.1,1132251696.48,832863149.97,2418755781.55
2025-09-02,436548157.85,1063204260.63,362474058.245,1862226476.725
2025-09-03,324201485.08,1091261386.69,693645965.739,2109108837.5089998
2025-09-04,434949203.2,1058434732.85,882048901.55,2375432837.6
2025-09-05,451100479.6,1128418573.144,787541386.143,2367060438.887
2025-09-06,315518359.23,1123467661.09,1213572439.71,2652558460.0299997
2025-09-07,292312422.18,1139917572.38,1373928580.682,2806158575.242
2025-09-08,489796600.3,997980535.34,841369557.9779999,2329146693.618
2025-09-09,550193199.55,1001173946.55,566621834.244,2117988980.3439999
2025-09-10,482015551.63,1051728854.53,660858362.488,2194602768.648
2025-09-11,352072050.32,1022830132.29,628771245.667,2003673428.277
2025-09-12,343469158.32,1012667348.0,776371468.46,2132507974.78
2025-09-13,274777451.3,933052142.5799999,1039893995.41,2247723589.29
2025-09-14,293432342.35,1038189053.9200001,1036314875.82,2367936272.09
2025-09-15,263666426.26,1099849287.22,759335571.8510001,2122851285.331
2025-09-16,339108158.41999996,1002246473.35,478369627.869,1819724259.639
2025-09-17,318729212.88,1014265077.4,343034972.924,1676029263.204
2025-09-18,315612387.8,1137573053.18,414473713.655,1867659154.635
2025-09-19,372761500.45,1108698044.06,537143302.826,2018602847.336
2025-09-20,276399582.36,1192847349.95,930926059.969,2400172992.279
2025-09-21,331618668.9,1140236185.5,949134460.16,2420989314.56
2025-09-22,439782885.16999996,1052224265.0,304646911.995,1796654062.165
2025-09-23,495118193.25,1029860489.39,86167002.131,1611145684.771
2025-09-24,396624065.73,856800397.9200001,51184835.804,1304609299.454
2025-09-25,434750837.25,893534290.11,144816208.509,1473101335.8690002
2025-09-26,458404214.74,960264999.65,142869227.881,1561538442.271
2025-09-27,406745712.87,986946426.75,388536695.893,1782228835.513
2025-09-28,448430895.65999997,869081445.13,360543434.518,1678055775.308
2025-09-29,618623029.3299999,967119710.12,118097014.818,1703839754.268
2025-09-30,594483377.69,990457306.9200001,107335353.213,1692276037.8230002
2025-10-01,597113461.72,824455240.81,39150551.903,1460719254.433
2025-10-02,501574694.11,785066237.3199999,40716498.046000004,1327357429.4759998
2025-10-03,378219279.23,964268391.66,53380903.99,1395868574.8799999
2025-10-04,313879094.1,1053566070.8199999,312654158.191,1680099323.111
2025-10-05,354484412.53999996,949246454.84,374455397.496,1678186264.8760002
2025-10-06,563258505.41,793962530.74,112518207.239,1469739243.3890002
2025-10-07,666124346.14,732092933.27,54185432.24,1452402711.6499999
2025-10-08,629986949.62,868797586.76,77305154.751,1576089691.131
2025-10-09,578427225.0799999,881305395.1,63850647.462,1523583267.6419997
2025-10-10,502893444.81,929204849.72,83504496.469,1515602790.999
2025-10-11,417167234.53,1012875202.53,173541505.342,1603583942.402
2025-10-12,466840646.68,910806330.76,159288382.49400002,1536935359.934
2025-10-13,641413357.3,863521637.95,45643587.342,1550578582.592
2025-10-14,679132070.0,917322216.8,25695021.798,1622149308.598
2025-10-15,646439175.87,877647794.94,23864653.076,1547951623.886
2025-10-16,581715793.58,938597902.24,27960064.898000002,1548273760.7180002
2025-10-17,539173868.0899999,879916777.47,45020713.612,1464111359.172
2025-10-18,434453000.56,877655592.7,72631902.19500001,1384740495.455
2025-10-19,366959660.92,891495568.44,139802897.665,1398258127.025
2025-10-20,388300903.62,793219347.5799999,59112581.666999996,1240632832.8669999
2025-10-21,432324986.42,841731783.51,64490773.645,1338547543.575
2025-10-22,566022569.02,786760434.9300001,50941653.299,1403724657.249
2025-10-23,407352875.84000003,774986566.8,92457772.77,1274797215.4099998
2025-10-24,398956780.96,815928401.56,16361848.237,1231247030.757
2025-10-25,395173439.34000003,967451550.5799999,72959871.352,1435584861.272
2025-10-26,400932047.53000003,918075253.24,74519430.788,1393526731.558
2025-10-27,428347442.48,800823745.14,13057026.287,1242228213.9069998
2025-10-28,456005471.23,709023940.4,35572572.733,1200601984.3630002
2025-10-29,449416748.07,958411822.63,36440545.624,1444269116.3240001
2025-10-30,483717324.35,904281944.96,82447093.371,1470446362.681
2025-10-31,513306374.46000004,920616543.3299999,52921450.846,1486844368.636
2025-11-01,401807974.08,1018647557.96,368154819.142,1788610351.182
2025-11-02,440985941.57,1017001122.44,245549373.44300002,1703536437.453
2025-11-03,450219425.62,874512619.7,25333462.712,1350065508.032
2025-11-04,427290205.88,854750319.1700001,128266023.158,1410306548.2080002
2025-11-05,482811694.31,884365761.13,61187144.868,1428364600.308
2025-11-06,632061313.3,871222554.69,18180538.015,1521464406.005
2025-11-07,712180098.9,887574525.41,16638.974000000002,1599771263.284
2025-11-08,671217319.9,862090751.59,23631940.378,1556940011.868
2025-11-09,589377571.04,848066747.1,11233672.052000001,1448677990.192
2025-11-10,644886183.1,887415810.95,16871756.443,1549173750.4930003
2025-11-11,574662801.7,873240429.61,57002254.41,1504905485.72
2025-11-12,435443406.8,914380147.86,7687384.872,1357510939.532
2025-11-13,543814051.21,904129769.13,101352709.745,1549296530.085
2025-11-14,582794896.3,895003157.13,23276241.747,1501074295.1769998
2025-11-15,522713380.6,865590258.09,20884328.279,1409187966.969
2025-11-16,556696495.7,831442210.6800001,10027947.434,1398166653.8140001
2025-11-17,667203533.6,825308080.9200001,40890043.908,1533401658.428
2025-11-18,644606589.5,900707501.86,15012407.094,1560326498.4540002
2025-11-19,741137069.2,905529867.63,18639238.245,1665306175.0749998
2025-11-20,855096602.5,895991905.9300001,2629401.469,1753717909.8990002
2025-11-21,776155695.0,932356085.6,53254.673,1708565035.273
2025-11-22,567323440.8,935925103.49,0.0,1503248544.29
2025-11-23,507699859.9,895077902.74,21563.0,1402799325.6399999
2025-11-24,779439775.7,950567623.87,777.0,1730008176.5700002
2025-11-25,834013940.5,966557773.12,114755.469,1800686469.089
2025-11-26,791811713.3,1207737283.1100001,4253.082,1999553249.492
2025-11-27,632973174.6,1216155152.21,560.422,1849128887.2319999
2025-11-28,598739367.0,1132123588.3600001,8373.0,1730871328.3600001
2025-11-29,496987735.2,1026707246.3,4921304.927,1528616286.427
2025-11-30,512508130.4,902717426.59,11182529.188000001,1426408086.178
2025-12-01,553011436.8,1125587517.7,3793055.595,1682392010.095
2025-12-02,759799755.0999999,1060549512.94,17048.057,1820366316.097
2025-12-03,880691106.8,1223673956.47,6839974.444,2111205037.714
2025-12-04,833168362.6,1106657256.6399999,7940429.359,1947766048.5989997
2025-12-05,762398089.8,1082975079.22,69168.41500000001,1845442337.435
2025-12-06,503368993.6,948317176.94,23636709.941,1475322880.481
2025-12-07,515063055.13,909794772.95,141854118.255,1566711946.335
2025-12-08,488391972.9,868510040.73,205794575.438,1562696589.068
2025-12-09,588369395.6,1043381596.609,98495080.28,1730246072.489
2025-12-10,572116042.0,1151916078.312,18430077.408,1742462197.72
2025-12-11,648916094.3,1095602684.07,37842205.804,1782360984.1739998
2025-12-12,757155991.5,978477669.87,33681506.117,1769315167.487
2025-12-13,594488080.4,943834084.61,36118859.764,1574441024.774
2025-12-14,507154008.9,908555914.87,6186051.84,1421895975.61
2025-12-15,593938585.2,1056754451.05,5613816.604,1656306852.854
2025-12-16,757479145.5,1012955118.8199999,5089.097,1770439353.4169998
2025-12-17,695304239.3,973530184.96,19657432.738,1688491856.998
2025-12-18,475453600.87,966195938.29,16957183.645,1458606722.8049998
2025-12-19,532439055.9,1006322027.73,13553149.446,1552314233.0760002
2025-12-20,663116784.5,918583771.16,14865.89,1581715421.55
2025-12-21,485372813.3,938260344.7,19218.558,1423652376.558
2025-12-22,472868186.93,926427246.1700001,5542.832,1399300975.9320002
2025-12-23,459113274.28,909232659.69,6262.777,1368352196.747
2025-12-24,459162724.69,929381571.89,29.0,1388544325.58
2025-12-25,480832753.94,929894855.7,9981.0,1410737590.64
2025-12-26,494671812.2,871914368.12,11700.0,1366597880.32
2025-12-27,492194893.8,884075612.37,5281080.569,1381551586.739
2025-12-28,512106472.3,922323800.47,0.0,1434430272.77
2025-12-29,507773226.7,919679720.3,527.0,1427453474.0
2025-12-30,507099452.7,924232467.13,1122.221,1431333042.0509999
2025-12-31,498660655.8,981698930.21,317.0,1480359903.01
2026-01-01,407707973.19,843760632.52,19219742.0,1270688347.71
2026-01-02,496672012.0,862664648.55,32160.784,1359368821.3339999
2026-01-03,563578687.3,911445647.7,9227092.0,1484251427.0
2026-01-04,648905466.8,913506466.8,9356.0,1562421289.6
2026-01-05,802935012.0,1060113449.84,19020.227,1863067482.0670002
2026-01-06,806744735.2,1160098100.74,3862.0,1966846697.94
2026-01-07,761779934.2,1393718245.3,3769.0,2155501948.5
2026-01-08,752278034.9,1474052490.82,39362.0,2226369887.72
2026-01-09,578203423.4,1428119478.8400002,1595629.0,2007918531.2400002
2026-01-10,688663479.3,1129842693.62,15557437.0,1834063609.9199998
2026-01-11,678266210.6,1093911715.99,19989303.0,1792167229.5900002
2026-01-12,718240536.3,1300737587.08,16192.0,2018994315.3799999
2026-01-13,668384978.6,1340565298.72,31394068.0,2040344345.3200002
2026-01-14,672703315.0,1307928370.6599998,19834305.239,2000465990.899
2026-01-15,588586041.6,1249004123.72,22758103.953,1860348269.2730002
2026-01-16,712071789.7,1168338640.4,36102979.061000004,1916513409.1610003
2026-01-17,702042585.2,1057590216.89,27447988.0,1787080790.0900002
2026-01-18,653490109.4,991041503.02,30894669.0,1675426281.42
2026-01-19,784655577.7,1155443781.9,12156038.0,1952255397.6000001
2026-01-20,775364105.8,1195507424.8400002,56125133.0,2026996663.64
2026-01-21,721008976.7,1218331982.09,5779389.352,1945120348.142
2026-01-22,716020646.9,1149780615.69,5241.6900000000005,1865806504.2800002
2026-01-23,665278349.7,1033013838.59,1250802.321,1699542990.611
2026-01-24,634317896.9,621258068.92,0.0,1255575965.82
2026-01-25,671765203.0,586897211.81,7129.0,1258669543.81
2026-01-26,824969189.9,836620403.73,161.0,1661589754.63
2026-01-27,780286590.5,885275413.23,23926084.0,1689488087.73
2026-01-28,763062368.3,868114751.89,23929047.0,1655106167.19
2026-01-29,810911570.3,703142967.47,38871576.788,1552926114.558
2026-01-30,714237568.0,646273549.27,0.0,1360511117.27
2026-01-31,654948351.7,736342141.31,470.611,1391290963.621
2026-02-01,612238162.5,765504100.05,43610.74,1377785873.29
2026-02-02,668361799.0,1208547624.68,31785266.884,1908694690.5640001
2026-02-03,653769043.7,1171924291.18,67290805.728,1892984140.608
2026-02-04,699197204.1,1228324659.1,23245478.446,1950767341.646
2026-02-05,772016806.4,1046544225.94,5970752.0,1824531784.3400002
2026-02-06,769237568.1,785086025.34,1863.0,1554325456.44
2026-02-07,689318679.5,829118006.71,77344080.44,1595780766.65
2026-02-08,692160528.3,925676846.91,6284545.226,1624121920.436
2026-02-09,784349284.1,838565773.28,133732.734,1623048790.114
2026-02-10,743834624.0,717018323.09,120.79,1460853067.88
2026-02-11,688391499.2,963745706.36,3285467.889,1655422673.449
2026-02-12,657581298.1,776122546.9200001,15746886.36,1449450731.3799999
2026-02-13,745788120.3,714998933.28,47362205.0,1508149258.58
2026-02-14,724299642.0,659187899.54,38853564.0,1422341105.54
2026-02-15,523645531.3,588182287.77,66912489.222,1178740308.2919998
2026-02-16,682421726.6,801899737.34,99440966.889,1583762430.829
2026-02-17,753065472.1,840452710.26,91262045.0,1684780227.3600001
2026-02-18,724111365.8,784327374.11,64620852.0,1573059591.9099998
2026-02-19,676913700.4,893768803.45,23953596.0,1594636099.85
2026-02-20,568468431.4,835644307.52,11083861.68,1415196600.6000001
2026-02-21,447170448.48,1038409814.3,14559655.901,1500139918.681
2026-02-22,412531486.90999997,1085589579.23,74436327.086,1572557393.2259998
2026-02-23,490670929.3,1013546241.91,5503045.687,1509720216.897
2026-02-24,708356715.9,983665018.9300001,10725702.689,1702747437.5189998
2026-02-25,573131687.7,1043358110.12,29888439.430999998,1646378237.2510002
2026-02-26,441815834.78,1032303898.81,187773595.498,1661893329.0879998
2026-02-27,440486885.65999997,1067219785.03,174935697.616,1682642368.306
2026-02-28,390050650.34000003,1085887372.76,577704549.56,2053642572.6599998
2026-03-01,412042138.83,832016536.21,554441647.067,1798500322.1069999
2026-03-02,511235517.7,814839081.54,309958283.572,1636032882.812
2026-03-03,563045582.0699999,884699723.35,151736204.739,1599481510.1590002
2026-03-04,523429007.78999996,597492228.09,157751702.195,1278672938.075
2026-03-05,449132415.56,865113929.26,293001731.946,1607248076.7659998
2026-03-06,523113144.62,804220501.86,459437612.56,1786771259.04
2026-03-07,441763043.38,665005605.96,665292759.11,1772061408.4500003
2026-03-08,395232575.43,698954157.54,789260163.207,1883446896.177
2026-03-09,494005505.76,719343686.38,578850911.934,1792200104.074
2026-03-10,446617692.04,693922948.44,558639405.806,1699180046.286
2026-03-11,400134800.72,831569300.01,725749085.24,1957453185.97
2026-03-12,393735790.26,845057843.45,359561973.31,1598355607.02
2026-03-13,430207576.8,799866098.54,351960632.03999996,1582034307.3799999
2026-03-14,503717680.2,749700865.1,72423023.986,1325841569.286
2026-03-15,393575741.01,694615442.35,181509606.504,1269700789.864
2026-03-16,451682200.1,768949663.53,136982703.04799998,1357614566.678
2026-03-17,479735117.4,835052261.21,15618314.01,1330405692.6200001
2026-03-18,462792444.7,947138570.6800001,41105030.888,1451036046.2680001
2026-03-19,521850013.8,976788565.16,54112716.33,1552751295.29
2026-03-20,495027517.4,949481530.21,64007617.263,1508516664.8730001
2026-03-21,399325232.05,902486324.48,545759772.77,1847571329.3
2026-03-22,406674222.38,872257797.86,599189437.1,1878121457.3400002
2026-03-23,487674390.64,851010577.79,363076834.05700004,1701761802.487
2026-03-24,387463064.49,894153015.12,616111662.74,1897727742.3500001
2026-03-25,432354440.99,794502192.53,651754925.8330001,1878611559.3530002
2026-03-26,474000866.17,748067980.11,244467968.051,1466536814.3309999
2026-03-27,473115767.94,814263697.14,323853623.528,1611233088.6079998
2026-03-28,397934174.03,748856045.77,227390967.224,1374181187.024
2026-03-29,382511117.03,771735098.34,254264442.585,1408510657.955
2026-03-30,459951060.48,755312377.37,23434073.096,1238697510.9459999
2026-03-31,559115640.75,846572814.35,33222847.884999998,1438911302.985
2026-04-01,585664359.1,936804761.55,113581300.067,1636050420.717
2026-04-02,514030171.70000005,1098460015.6,75880064.72,1688370252.02
2026-04-03,349818687.7,982896004.4200001,405868192.972,1738582885.092
2026-04-04,327828218.02,982410570.72,918971954.8610001,2229210743.601
2026-04-05,315336469.91999996,964185317.31,943900047.004,2223421834.234
2026-04-06,342536646.8,943432713.19,660062295.088,1946031655.078
2026-04-07,430838095.12,862753816.275,514950262.009,1808542173.404
2026-04-08,422005302.26,870735112.9779999,556509583.154,1849249998.392
2026-04-09,449377660.55,788557306.722,546878972.176,1784813939.448
2026-04-10,502055427.72,942062813.469,249475736.38099998,1693593977.5700002
2026-04-11,367950364.85,850386590.483,701215316.034,1919552271.367
2026-04-12,444909646.08,915807134.552,670940851.175,2031657631.807
2026-04-13,622976335.94,853338851.095,184634127.155,1660949314.19
2026-04-14,607050294.2,940431247.504,109239596.609,1656721138.313
2026-04-15,538700508.39,967856871.844,60887121.0,1567444501.234
2026-04-16,523186059.38,1070326414.322,125013191.255,1718525664.9570003
2026-04-17,481517675.52,1061160427.065,658267920.882,2200946023.467
2026-04-18,411543501.93,1085090161.31,1142948112.172,2639581775.4119997
2026-04-19,382747839.01,1030208011.9200001,859622770.88,2272578621.81
2026-04-20,485555725.54999995,937267936.22,287967266.714,1710790928.484
2026-04-21,477421470.21,1003916021.91,52447729.234,1533785221.3539999
2026-04-22,454235950.97,993198837.89,142038447.454,1589473236.3140001
2026-04-23,443347816.73,978363326.91,156318282.378,1578029426.018
2026-04-24,422364894.88,931603731.84,591503122.895,1945471749.615
2026-04-25,360684552.65,971338273.87,847810123.623,2179832950.143
2026-04-26,432053167.6,1050846419.65,916933170.0450001,2399832757.295
2026-04-27,451671556.86,957539492.2,585829206.2820001,1995040255.342
2026-04-28,369191300.12,980500950.98,938265615.664,2287957866.764
2026-04-29,372976385.87,1013813646.9,999531064.491,2386321097.261
2026-04-30,365439904.65999997,995178694.7,960060338.771,2320678938.131
2026-05-01,316065589.26,1044682653.49,1236857957.708,2597606200.458
2026-05-02,334977222.81,1044614556.3299999,1365371335.627,2744963114.767
2026-05-03,345305401.27,1010288530.36,1345818905.02,2701412836.65
2026-05-04,455375122.91999996,1030589304.16,1078684754.437,2564649181.517
2026-05-05,507369159.18,970749202.84,639820589.783,2117938951.803
2026-05-06,520241146.86,1061564678.2,267358476.34600002,1849164301.406
2026-05-07,582786388.49,954121091.9,126354460.536,1663261940.9259999
2026-05-08,507383617.06,1064774886.56,283500208.426,1855658712.046
2026-05-09,392757102.53,937615584.24,844952712.166,2175325398.936
2026-05-10,378104878.81,942254922.41,900845135.604,2221204936.824
2026-05-11,413090024.25,888840193.546,445577378.207,1747507596.003
2026-05-12,420162817.77,864627138.269,70455056.817,1355245012.856
2026-05-13,463802703.88,946321345.747,53401029.42,1463525079.047
2026-05-14,444838957.74,974747924.0550001,67146448.312,1486733330.107
2026-05-15,451132001.98,1009342203.834,221728080.831,1682202286.6450002
2026-05-16,385410341.74,902986488.6800001,266032862.444,1554429692.864
2026-05-17,404918620.45,996946154.8299999,349278687.498,1751143462.7779999
2026-05-18,514147926.48,850963676.609,206883021.889,1571994624.978
2026-05-19,465561402.44,950166679.0780001,171970018.172,1587698099.69
2026-05-20,422866906.08000004,1004358610.0699999,19343205.584,1446568721.7340002
2026-05-21,445096214.48,1114609609.12,259872208.803,1819578032.4029999
2026-05-22,444650254.01,1103699188.88,678315504.892,2226664947.782
2026-05-23,387876645.32,1057278932.01,1511492253.69,2956647831.02
2026-05-24,348134012.81,990609028.75,1487020801.067,2825763842.627
2026-05-25,364687080.86,1046643978.8199999,1483880840.85,2895211900.5299997
2026-05-26,442411022.87,970031242.6800001,1183115747.265,2595558012.8150005
2026-05-27,421032998.71000004,1037343749.52,1261587933.499,2719964681.729
2026-05-28,471348387.84000003,1019810404.9200001,1098431366.648,2589590159.408
2026-05-29,435941898.78999996,1067155510.86,1212662528.128,2715759937.778
2026-05-30,373949928.02,1031726837.46,1157803614.43,2563480379.91
2026-05-31,394660803.92,1075504145.92,1307804984.39,2777969934.2300005
2026-06-01,459773685.99,962695465.62,793052267.3199999,2215521418.9300003
2026-06-02,420519999.68,888095083.2,798587684.0550001,2107202766.9350002
2026-06-03,357845596.67,1059616188.74,882623488.44,2300085273.8500004
2026-06-04,343828761.26,1092317140.63,996083239.591,2432229141.481
2026-06-05,429624238.45,1025945388.01,909050827.16,2364620453.62
2026-06-06,334302220.75,1086463393.09,1122373595.744,2543139209.5839996
2026-06-07,365565830.07,1031596720.11,1067278805.623,2464441355.803
2026-06-08,446749929.2,998853300.02,898349813.046,2343953042.266
2026-06-09,351055637.39,1001992053.66,827100693.124,2180148384.174
2026-06-10,490604208.98,977294122.23,673630474.337,2141528805.547
2026-06-11,432555756.19,897763428.0,620193511.231,1950512695.421
2026-06-12,359277232.77,1034095896.21,832419850.742,2225792979.722
2026-06-13,333398244.85,997177142.6,1412468827.034,2743044214.484
2026-06-14,377339464.02,1032955758.71,1272458031.634,2682753254.3640003
2026-06-15,434489181.95,920950789.56,966123374.49,2321563346.0
2026-06-16,474434795.53,903911123.72,903041760.788,2281387680.038
2026-06-17,472039774.0,960663693.73,761429265.549,2194132733.2790003
