date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,hdd
2021-03-24 22:00:00+00:00,7.5312495,0.5,14.35,10.46875
2021-03-25 22:00:00+00:00,8.89375,3.3,15.0,9.10625
2021-03-26 22:00:00+00:00,6.8125005,3.6,10.35,11.1875
2021-03-27 22:00:00+00:00,6.5833325,1.2,11.15,11.416668
2021-03-28 22:00:00+00:00,11.614582,7.75,17.65,6.385418
2021-03-29 22:00:00+00:00,12.722917,6.4,19.9,5.2770834
2021-03-30 22:00:00+00:00,13.164584,4.3,21.65,4.835416
2021-03-31 22:00:00+00:00,10.552083,5.95,16.9,7.447917
2021-04-01 22:00:00+00:00,6.05625,2.25,11.6,11.94375
2021-04-02 22:00:00+00:00,5.1249995,-0.1,8.9,12.875
2021-04-03 22:00:00+00:00,4.2708335,-2.3,9.6,13.729166
2021-04-04 22:00:00+00:00,3.9458334,1.1,6.2,14.054167
2021-04-05 22:00:00+00:00,2.125,-1.55,5.9,15.875
2021-04-06 22:00:00+00:00,2.622917,-0.1,6.3,15.377083
2021-04-07 22:00:00+00:00,3.9395835,0.8,7.25,14.060416
2021-04-08 22:00:00+00:00,6.4562497,1.2,12.2,11.543751
2021-04-09 22:00:00+00:00,6.3645835,3.6,9.55,11.635416
2021-04-10 22:00:00+00:00,11.285417,6.6,18.85,6.7145834
2021-04-11 22:00:00+00:00,4.98125,1.35,7.9,13.01875
2021-04-12 22:00:00+00:00,4.177084,-0.7,8.55,13.822916
2021-04-13 22:00:00+00:00,3.9520833,-0.25,7.8,14.047916
2021-04-14 22:00:00+00:00,3.5354164,0.25,7.05,14.464583
2021-04-15 22:00:00+00:00,5.9125004,2.8,10.2,12.0875
2021-04-16 22:00:00+00:00,7.8916664,3.9,13.45,10.108334
2021-04-17 22:00:00+00:00,7.9041667,4.9,11.95,10.095833
2021-04-18 22:00:00+00:00,9.89375,4.5,16.55,8.10625
2021-04-19 22:00:00+00:00,9.462501,2.95,16.75,8.537499
2021-04-20 22:00:00+00:00,9.272916,2.55,15.8,8.727084
2021-04-21 22:00:00+00:00,6.8145833,3.2,10.3,11.185417
2021-04-22 22:00:00+00:00,7.293749,3.85,12.2,10.706251
2021-04-23 22:00:00+00:00,7.1354175,4.25,10.1,10.864582
2021-04-24 22:00:00+00:00,5.2729163,1.3,9.65,12.727083
2021-04-25 22:00:00+00:00,3.9750004,-2.15,9.05,14.025
2021-04-26 22:00:00+00:00,5.7354164,-1.8,11.8,12.264584
2021-04-27 22:00:00+00:00,9.431251,2.6,16.55,8.568749
2021-04-28 22:00:00+00:00,10.960416,7.85,16.1,7.039584
2021-04-29 22:00:00+00:00,8.714583,6.6,11.05,9.285417
2021-04-30 22:00:00+00:00,8.818749,5.95,12.55,9.181251
2021-05-01 22:00:00+00:00,8.075,5.95,11.65,9.925
2021-05-02 22:00:00+00:00,7.3312507,4.25,10.55,10.668749
2021-05-03 22:00:00+00:00,9.816668,4.6,14.1,8.183332
2021-05-04 22:00:00+00:00,9.05,6.85,12.4,8.95
2021-05-05 22:00:00+00:00,7.429167,4.2,10.8,10.570833
2021-05-06 22:00:00+00:00,5.995833,4.15,8.9,12.004168
2021-05-07 22:00:00+00:00,8.766667,3.35,13.5,9.233333
2021-05-08 22:00:00+00:00,16.6875,9.4,24.3,1.3125
2021-05-09 22:00:00+00:00,19.804167,12.65,28.0,0.0
2021-05-10 22:00:00+00:00,19.789583,12.85,27.1,0.0
2021-05-11 22:00:00+00:00,14.068748,11.9,15.8,3.9312515
2021-05-12 22:00:00+00:00,11.85625,10.65,13.3,6.14375
2021-05-13 22:00:00+00:00,10.802083,8.45,12.3,7.197917
2021-05-14 22:00:00+00:00,12.147918,5.7,17.45,5.8520823
2021-05-15 22:00:00+00:00,12.299999,7.45,16.25,5.700001
2021-05-16 22:00:00+00:00,12.752084,7.65,17.5,5.247916
2021-05-17 22:00:00+00:00,11.889584,8.55,14.8,6.1104164
2021-05-18 22:00:00+00:00,11.627084,6.9,16.1,6.372916
2021-05-19 22:00:00+00:00,11.927083,7.75,15.95,6.072917
2021-05-20 22:00:00+00:00,14.214583,9.1,19.25,3.7854166
2021-05-21 22:00:00+00:00,12.854167,9.15,16.75,5.145833
2021-05-22 22:00:00+00:00,11.958333,8.95,15.6,6.041667
2021-05-23 22:00:00+00:00,14.891667,7.2,20.3,3.1083326
2021-05-24 22:00:00+00:00,12.995833,10.3,15.55,5.0041666
2021-05-25 22:00:00+00:00,11.641665,8.3,15.2,6.3583345
2021-05-26 22:00:00+00:00,11.691667,8.05,15.2,6.3083334
2021-05-27 22:00:00+00:00,11.491666,8.15,15.75,6.508334
2021-05-28 22:00:00+00:00,12.210416,7.0,16.7,5.789584
2021-05-29 22:00:00+00:00,12.956249,6.55,18.65,5.043751
2021-05-30 22:00:00+00:00,13.818749,5.65,20.25,4.1812506
2021-05-31 22:00:00+00:00,16.43542,8.65,22.8,1.5645809
2021-06-01 22:00:00+00:00,17.433334,10.8,23.7,0.56666565
2021-06-02 22:00:00+00:00,20.177084,13.3,25.9,0.0
2021-06-03 22:00:00+00:00,19.452084,16.1,23.1,0.0
2021-06-04 22:00:00+00:00,20.949999,13.3,27.2,0.0
2021-06-05 22:00:00+00:00,21.93125,15.0,27.25,0.0
2021-06-06 22:00:00+00:00,20.675,13.35,26.3,0.0
2021-06-07 22:00:00+00:00,20.933332,14.35,25.85,0.0
2021-06-08 22:00:00+00:00,20.641668,11.95,26.2,0.0
2021-06-09 22:00:00+00:00,22.170835,16.0,27.4,0.0
2021-06-10 22:00:00+00:00,21.86875,16.15,26.75,0.0
2021-06-11 22:00:00+00:00,18.6375,15.45,20.3,0.0
2021-06-12 22:00:00+00:00,15.447915,11.25,18.95,2.552085
2021-06-13 22:00:00+00:00,18.766666,9.5,25.7,0.0
2021-06-14 22:00:00+00:00,20.004168,15.85,24.5,0.0
2021-06-15 22:00:00+00:00,20.470833,12.2,27.15,0.0
2021-06-16 22:00:00+00:00,26.235413,18.45,32.6,0.0
2021-06-17 22:00:00+00:00,27.785414,20.0,33.4,0.0
2021-06-18 22:00:00+00:00,28.112503,21.05,34.5,0.0
2021-06-19 22:00:00+00:00,27.585417,20.95,32.95,0.0
2021-06-20 22:00:00+00:00,25.6875,20.5,30.8,0.0
2021-06-21 22:00:00+00:00,19.672915,18.1,22.25,0.0
2021-06-22 22:00:00+00:00,17.554167,13.55,20.6,0.4458332
2021-06-23 22:00:00+00:00,17.168749,13.7,20.4,0.83125114
2021-06-24 22:00:00+00:00,18.972916,13.85,22.85,0.0
2021-06-25 22:00:00+00:00,19.908335,14.05,25.5,0.0
2021-06-26 22:00:00+00:00,20.475,12.95,25.85,0.0
2021-06-27 22:00:00+00:00,23.889582,16.45,29.8,0.0
2021-06-28 22:00:00+00:00,23.893747,19.45,29.1,0.0
2021-06-29 22:00:00+00:00,18.399998,16.9,20.2,0.0
2021-06-30 22:00:00+00:00,16.05625,14.55,17.55,1.9437504
2021-07-01 22:00:00+00:00,18.86875,15.7,22.4,0.0
2021-07-02 22:00:00+00:00,18.889582,14.95,23.0,0.0
2021-07-03 22:00:00+00:00,20.125002,14.9,24.45,0.0
2021-07-04 22:00:00+00:00,19.887499,17.05,22.8,0.0
2021-07-05 22:00:00+00:00,21.716667,15.55,28.55,0.0
2021-07-06 22:00:00+00:00,19.120832,17.55,21.75,0.0
2021-07-07 22:00:00+00:00,18.866667,15.65,21.85,0.0
2021-07-08 22:00:00+00:00,18.272917,16.5,20.3,0.0
2021-07-09 22:00:00+00:00,18.714582,14.85,23.35,0.0
2021-07-10 22:00:00+00:00,21.216665,15.85,25.95,0.0
2021-07-11 22:00:00+00:00,20.545835,17.25,25.15,0.0
2021-07-12 22:00:00+00:00,22.922918,17.3,28.2,0.0
2021-07-13 22:00:00+00:00,22.143747,18.8,26.6,0.0
2021-07-14 22:00:00+00:00,21.020834,15.9,25.1,0.0
2021-07-15 22:00:00+00:00,22.983332,17.2,28.0,0.0
2021-07-16 22:00:00+00:00,22.847916,19.6,26.4,0.0
2021-07-17 22:00:00+00:00,21.222918,16.55,25.55,0.0
2021-07-18 22:00:00+00:00,17.420835,14.1,19.6,0.5791645
2021-07-19 22:00:00+00:00,17.114584,13.0,20.1,0.88541603
2021-07-20 22:00:00+00:00,18.210417,14.35,21.35,0.0
2021-07-21 22:00:00+00:00,19.18125,16.6,21.85,0.0
2021-07-22 22:00:00+00:00,19.137499,14.4,23.9,0.0
2021-07-23 22:00:00+00:00,22.252085,14.9,27.95,0.0
2021-07-24 22:00:00+00:00,24.043753,20.25,28.6,0.0
2021-07-25 22:00:00+00:00,23.733332,19.1,28.55,0.0
2021-07-26 22:00:00+00:00,22.741667,19.0,26.25,0.0
2021-07-27 22:00:00+00:00,20.856249,17.0,24.0,0.0
2021-07-28 22:00:00+00:00,20.591667,17.9,23.85,0.0
2021-07-29 22:00:00+00:00,20.210417,13.8,25.65,0.0
2021-07-30 22:00:00+00:00,20.666666,17.25,24.1,0.0
2021-07-31 22:00:00+00:00,18.354166,14.8,21.6,0.0
2021-08-01 22:00:00+00:00,17.604168,14.35,21.65,0.39583206
2021-08-02 22:00:00+00:00,17.358334,12.65,20.85,0.6416664
2021-08-03 22:00:00+00:00,17.947916,14.75,21.5,0.05208397
2021-08-04 22:00:00+00:00,18.008331,13.75,22.75,0.0
2021-08-05 22:00:00+00:00,18.733332,15.45,23.75,0.0
2021-08-06 22:00:00+00:00,19.47083,15.15,23.3,0.0
2021-08-07 22:00:00+00:00,19.070831,15.75,22.75,0.0
2021-08-08 22:00:00+00:00,18.366667,13.35,23.1,0.0
2021-08-09 22:00:00+00:00,18.00625,13.45,21.9,0.0
2021-08-10 22:00:00+00:00,17.650002,14.35,21.7,0.34999847
2021-08-11 22:00:00+00:00,20.05625,12.75,26.45,0.0
2021-08-12 22:00:00+00:00,22.654167,16.35,28.6,0.0
2021-08-13 22:00:00+00:00,21.333334,15.15,26.45,0.0
2021-08-14 22:00:00+00:00,20.456251,14.1,25.35,0.0
2021-08-15 22:00:00+00:00,19.025,13.95,23.75,0.0
2021-08-16 22:00:00+00:00,15.441665,12.8,18.15,2.5583353
2021-08-17 22:00:00+00:00,16.55625,13.25,19.1,1.4437504
2021-08-18 22:00:00+00:00,17.889582,15.55,20.65,0.11041832
2021-08-19 22:00:00+00:00,17.572916,15.55,20.5,0.42708397
2021-08-20 22:00:00+00:00,17.602083,12.25,21.8,0.3979168
2021-08-21 22:00:00+00:00,17.964582,15.4,22.2,0.035417557
2021-08-22 22:00:00+00:00,17.239584,15.0,20.65,0.76041603
2021-08-23 22:00:00+00:00,16.264584,12.0,20.55,1.7354164
2021-08-24 22:00:00+00:00,14.881249,8.1,22.25,3.1187506
2021-08-25 22:00:00+00:00,14.418751,12.4,16.6,3.5812492
2021-08-26 22:00:00+00:00,13.375,11.7,16.1,4.625
2021-08-27 22:00:00+00:00,14.966668,11.4,18.7,3.0333319
2021-08-28 22:00:00+00:00,15.208335,13.6,19.0,2.791665
2021-08-29 22:00:00+00:00,14.991668,12.65,17.05,3.0083323
2021-08-30 22:00:00+00:00,15.947917,12.25,19.7,2.052083
2021-08-31 22:00:00+00:00,16.37292,11.6,21.25,1.6270809
2021-09-01 22:00:00+00:00,16.052084,12.2,20.85,1.947916
2021-09-02 22:00:00+00:00,16.041666,10.8,22.6,1.958334
2021-09-03 22:00:00+00:00,14.502084,9.9,18.3,3.4979162
2021-09-04 22:00:00+00:00,16.61875,12.25,21.5,1.3812504
2021-09-05 22:00:00+00:00,16.885416,12.6,21.95,1.114584
2021-09-06 22:00:00+00:00,17.36875,13.45,21.35,0.6312504
2021-09-07 22:00:00+00:00,17.595833,10.8,23.85,0.40416718
2021-09-08 22:00:00+00:00,18.949999,12.7,25.8,0.0
2021-09-09 22:00:00+00:00,20.031252,15.75,24.95,0.0
2021-09-10 22:00:00+00:00,18.902082,16.1,22.6,0.0
2021-09-11 22:00:00+00:00,18.197916,15.75,21.5,0.0
2021-09-12 22:00:00+00:00,16.36875,12.85,19.3,1.6312504
2021-09-13 22:00:00+00:00,16.110416,11.45,21.5,1.8895836
2021-09-14 22:00:00+00:00,18.527082,14.5,24.65,0.0
2021-09-15 22:00:00+00:00,17.475,16.4,18.45,0.5249996
2021-09-16 22:00:00+00:00,14.887501,12.2,17.0,3.1124992
2021-09-17 22:00:00+00:00,14.495833,12.1,17.85,3.5041666
2021-09-18 22:00:00+00:00,12.724999,9.7,15.7,5.2750006
2021-09-19 22:00:00+00:00,11.645832,7.2,15.15,6.354168
2021-09-20 22:00:00+00:00,12.2625,9.35,15.45,5.7375
2021-09-21 22:00:00+00:00,13.908334,11.0,16.6,4.091666
2021-09-22 22:00:00+00:00,14.783334,10.85,19.05,3.2166662
2021-09-23 22:00:00+00:00,14.595833,11.65,17.2,3.4041672
2021-09-24 22:00:00+00:00,17.449999,15.1,20.95,0.55000114
2021-09-25 22:00:00+00:00,18.047916,13.05,23.8,0.0
2021-09-26 22:00:00+00:00,17.79375,15.45,21.35,0.20624924
2021-09-27 22:00:00+00:00,15.454165,12.15,17.15,2.5458345
2021-09-28 22:00:00+00:00,13.806251,11.5,16.35,4.1937494
2021-09-29 22:00:00+00:00,11.510415,9.3,14.6,6.489585
2021-09-30 22:00:00+00:00,12.212502,7.65,17.6,5.7874985
2021-10-01 22:00:00+00:00,14.081249,9.2,19.5,3.9187508
2021-10-02 22:00:00+00:00,17.481249,14.45,21.8,0.51875114
2021-10-03 22:00:00+00:00,14.654166,11.6,17.4,3.3458338
2021-10-04 22:00:00+00:00,12.85625,11.0,15.7,5.14375
2021-10-05 22:00:00+00:00,12.391666,8.45,16.0,5.6083336
2021-10-06 22:00:00+00:00,11.095833,5.35,17.05,6.904167
2021-10-07 22:00:00+00:00,11.787501,7.95,15.75,6.2124987
2021-10-08 22:00:00+00:00,8.729166,4.9,14.3,9.270834
2021-10-09 22:00:00+00:00,7.456249,2.25,13.35,10.543751
2021-10-10 22:00:00+00:00,8.343749,2.45,13.6,9.656251
2021-10-11 22:00:00+00:00,8.4875,5.65,11.75,9.5125
2021-10-12 22:00:00+00:00,7.4166665,4.1,11.65,10.583334
2021-10-13 22:00:00+00:00,10.237499,7.95,12.75,7.762501
2021-10-14 22:00:00+00:00,10.662499,7.35,13.7,7.3375006
2021-10-15 22:00:00+00:00,8.216666,5.35,11.1,9.783334
2021-10-16 22:00:00+00:00,9.11875,5.7,11.85,8.88125
2021-10-17 22:00:00+00:00,11.052082,8.9,15.4,6.947918
2021-10-18 22:00:00+00:00,11.720834,7.35,15.8,6.279166
2021-10-19 22:00:00+00:00,15.483331,12.85,18.8,2.5166693
2021-10-20 22:00:00+00:00,13.233335,7.2,16.4,4.7666655
2021-10-21 22:00:00+00:00,7.379167,5.75,10.2,10.620832
2021-10-22 22:00:00+00:00,6.993749,3.65,10.85,11.00625
2021-10-23 22:00:00+00:00,6.145834,1.25,11.9,11.854166
2021-10-24 22:00:00+00:00,6.3312497,2.5,11.3,11.668751
2021-10-25 22:00:00+00:00,9.166667,4.2,13.55,8.833333
2021-10-26 22:00:00+00:00,11.897916,8.85,14.8,6.102084
2021-10-27 22:00:00+00:00,10.295833,6.8,15.2,7.7041674
2021-10-28 22:00:00+00:00,8.724999,4.95,14.0,9.275001
2021-10-29 22:00:00+00:00,9.372917,5.1,14.6,8.627083
2021-10-30 22:00:00+00:00,12.577085,9.6,16.85,5.4229155
2021-10-31 22:00:00+00:00,10.245833,8.55,12.2,7.7541666
2021-11-01 22:00:00+00:00,8.291667,4.1,10.95,9.708333
2021-11-02 22:00:00+00:00,6.339584,3.5,10.4,11.660416
2021-11-03 22:00:00+00:00,6.9708347,4.7,8.6,11.029165
2021-11-04 22:00:00+00:00,7.7479167,6.8,9.65,10.252083
2021-11-05 22:00:00+00:00,8.75625,7.05,11.25,9.24375
2021-11-06 22:00:00+00:00,8.616667,7.05,10.1,9.383333
2021-11-07 22:00:00+00:00,8.2625,7.0,10.2,9.7375
2021-11-08 22:00:00+00:00,8.06875,5.35,10.75,9.93125
2021-11-09 22:00:00+00:00,4.3250003,1.2,8.3,13.674999
2021-11-10 22:00:00+00:00,4.4562497,0.35,7.6,13.543751
2021-11-11 22:00:00+00:00,6.5625,3.45,8.25,11.4375
2021-11-12 22:00:00+00:00,4.635417,2.3,8.35,13.364583
2021-11-13 22:00:00+00:00,4.797916,2.35,6.45,13.202084
2021-11-14 22:00:00+00:00,5.3854175,4.05,6.4,12.614582
2021-11-15 22:00:00+00:00,5.1020837,2.0,8.15,12.897917
2021-11-16 22:00:00+00:00,5.6708336,4.75,7.25,12.329166
2021-11-17 22:00:00+00:00,7.4708333,5.45,9.6,10.529167
2021-11-18 22:00:00+00:00,10.672917,8.85,12.0,7.3270826
2021-11-19 22:00:00+00:00,10.424999,9.15,11.3,7.575001
2021-11-20 22:00:00+00:00,7.710417,4.8,9.05,10.289583
2021-11-21 22:00:00+00:00,2.9479167,-0.55,5.65,15.052083
2021-11-22 22:00:00+00:00,4.4979167,-0.1,7.05,13.502083
2021-11-23 22:00:00+00:00,6.3750005,5.65,7.5,11.625
2021-11-24 22:00:00+00:00,4.052084,0.9,5.65,13.947916
2021-11-25 22:00:00+00:00,2.7083337,0.5,5.5,15.291666
2021-11-26 22:00:00+00:00,1.3562499,-0.65,3.2,16.64375
2021-11-27 22:00:00+00:00,0.78333336,-1.15,3.2,17.216667
2021-11-28 22:00:00+00:00,0.7354166,-2.3,2.95,17.264584
2021-11-29 22:00:00+00:00,3.1166668,0.3,5.65,14.883333
2021-11-30 22:00:00+00:00,5.1083336,0.75,8.3,12.891666
2021-12-01 22:00:00+00:00,2.0708332,-2.05,6.3,15.929167
2021-12-02 22:00:00+00:00,0.25416663,-2.7,3.0,17.745832
2021-12-03 22:00:00+00:00,1.7854167,1.25,2.6,16.214582
2021-12-04 22:00:00+00:00,1.0124999,0.7,1.65,16.9875
2021-12-05 22:00:00+00:00,-0.04791665,-2.1,2.15,18.047916
2021-12-06 22:00:00+00:00,-0.84791654,-2.5,0.95,18.847916
2021-12-07 22:00:00+00:00,-1.0479168,-2.1,0.45,19.047916
2021-12-08 22:00:00+00:00,-1.7875,-2.45,-0.7,19.7875
2021-12-09 22:00:00+00:00,-1.2479166,-4.8,0.3,19.247917
2021-12-10 22:00:00+00:00,-2.1562502,-5.6,0.35,20.15625
2021-12-11 22:00:00+00:00,0.65208334,-1.2,2.4,17.347918
2021-12-12 22:00:00+00:00,5.2354164,2.7,7.4,12.764584
2021-12-13 22:00:00+00:00,6.6895843,5.9,7.55,11.310415
2021-12-14 22:00:00+00:00,7.608334,6.4,8.8,10.391666
2021-12-15 22:00:00+00:00,7.0083337,3.7,8.65,10.991667
2021-12-16 22:00:00+00:00,4.775,3.45,6.2,13.225
2021-12-17 22:00:00+00:00,5.6354165,4.75,7.0,12.364584
2021-12-18 22:00:00+00:00,5.9083333,2.4,6.8,12.091667
2021-12-19 22:00:00+00:00,0.42083335,-3.65,3.75,17.579166
2021-12-20 22:00:00+00:00,-0.77500004,-4.0,0.5,18.775
2021-12-21 22:00:00+00:00,-1.5958332,-3.55,-0.25,19.595833
2021-12-22 22:00:00+00:00,-1.6208334,-3.8,0.4,19.620834
2021-12-23 22:00:00+00:00,1.5437502,-4.2,3.5,16.45625
2021-12-24 22:00:00+00:00,-5.5770836,-7.9,-2.95,23.577084
2021-12-25 22:00:00+00:00,-7.5499997,-10.85,-3.55,25.55
2021-12-26 22:00:00+00:00,-3.3604167,-7.25,-0.5,21.360416
2021-12-27 22:00:00+00:00,-0.76875013,-3.85,2.0,18.76875
2021-12-28 22:00:00+00:00,1.7687502,-0.1,3.2,16.23125
2021-12-29 22:00:00+00:00,7.8145843,3.5,11.6,10.185415
2021-12-30 22:00:00+00:00,11.870833,11.0,13.0,6.1291666
2021-12-31 22:00:00+00:00,10.970834,9.1,12.05,7.029166
2022-01-01 22:00:00+00:00,9.474999,7.65,11.65,8.525001
2022-01-02 22:00:00+00:00,8.285418,6.3,10.05,9.714582
2022-01-03 22:00:00+00:00,6.066666,5.15,7.2,11.933334
2022-01-04 22:00:00+00:00,3.5854166,2.4,4.6,14.414583
2022-01-05 22:00:00+00:00,0.1833333,-3.0,3.6,17.816668
2022-01-06 22:00:00+00:00,0.31875,-2.0,2.5,17.68125
2022-01-07 22:00:00+00:00,0.54583335,-1.1,2.7,17.454166
2022-01-08 22:00:00+00:00,0.45624998,-1.65,2.25,17.54375
2022-01-09 22:00:00+00:00,2.64375,-0.45,4.2,15.35625
2022-01-10 22:00:00+00:00,-2.354167,-4.9,-0.6,20.354168
2022-01-11 22:00:00+00:00,-0.049999963,-2.55,2.1,18.05
2022-01-12 22:00:00+00:00,3.6395836,1.9,5.4,14.360416
2022-01-13 22:00:00+00:00,4.8354163,1.6,6.85,13.164583
2022-01-14 22:00:00+00:00,0.3708333,-1.25,2.9,17.629168
2022-01-15 22:00:00+00:00,1.0520834,-1.65,3.8,16.947916
2022-01-16 22:00:00+00:00,3.8333337,-0.85,5.8,14.166666
2022-01-17 22:00:00+00:00,2.15625,-1.35,5.55,15.84375
2022-01-18 22:00:00+00:00,3.2541666,1.1,4.45,14.745833
2022-01-19 22:00:00+00:00,1.2562501,-1.5,4.5,16.74375
2022-01-20 22:00:00+00:00,-0.8062501,-3.45,1.8,18.80625
2022-01-21 22:00:00+00:00,2.4395833,0.9,3.7,15.560417
2022-01-22 22:00:00+00:00,4.754166,2.4,6.15,13.245834
2022-01-23 22:00:00+00:00,4.808333,4.3,5.5,13.191668
2022-01-24 22:00:00+00:00,3.8479166,3.3,4.65,14.152083
2022-01-25 22:00:00+00:00,3.0625,2.05,4.05,14.9375
2022-01-26 22:00:00+00:00,3.958333,2.95,5.9,14.041667
2022-01-27 22:00:00+00:00,3.908333,1.65,6.2,14.091667
2022-01-28 22:00:00+00:00,5.1958337,2.05,8.55,12.804167
2022-01-29 22:00:00+00:00,5.166667,2.4,7.05,12.833333
2022-01-30 22:00:00+00:00,1.6729168,-1.5,3.35,16.327084
2022-01-31 22:00:00+00:00,2.13125,-1.45,5.7,15.86875
2022-02-01 22:00:00+00:00,4.2458334,0.8,6.2,13.754167
2022-02-02 22:00:00+00:00,3.5166667,0.05,6.25,14.483334
2022-02-03 22:00:00+00:00,6.3541665,5.1,8.05,11.645834
2022-02-04 22:00:00+00:00,3.8208332,2.15,6.0,14.179167
2022-02-05 22:00:00+00:00,5.1145835,3.9,7.45,12.885416
2022-02-06 22:00:00+00:00,3.377083,1.5,5.9,14.622917
2022-02-07 22:00:00+00:00,5.729166,1.75,8.35,12.270834
2022-02-08 22:00:00+00:00,8.410416,6.75,9.35,9.589584
2022-02-09 22:00:00+00:00,6.962501,4.95,9.4,11.037498
2022-02-10 22:00:00+00:00,3.6937501,0.8,5.35,14.30625
2022-02-11 22:00:00+00:00,0.2145833,-3.35,4.8,17.785418
2022-02-12 22:00:00+00:00,2.5708334,-1.15,7.35,15.429167
2022-02-13 22:00:00+00:00,6.866667,3.35,12.35,11.133333
2022-02-14 22:00:00+00:00,6.3645835,4.35,8.7,11.635416
2022-02-15 22:00:00+00:00,6.847917,4.35,9.95,11.152082
2022-02-16 22:00:00+00:00,7.641667,5.0,11.85,10.358334
2022-02-17 22:00:00+00:00,6.1041665,3.0,10.25,11.895834
2022-02-18 22:00:00+00:00,5.2729163,3.25,7.45,12.727083
2022-02-19 22:00:00+00:00,5.1541667,3.05,8.0,12.845833
2022-02-20 22:00:00+00:00,5.6749997,2.45,8.95,12.325001
2022-02-21 22:00:00+00:00,5.035417,2.5,7.15,12.964582
2022-02-22 22:00:00+00:00,6.0,2.6,8.95,12.0
2022-02-23 22:00:00+00:00,5.679167,1.15,10.35,12.320833
2022-02-24 22:00:00+00:00,3.5562503,1.1,6.3,14.443749
2022-02-25 22:00:00+00:00,3.3979166,-0.3,6.5,14.602083
2022-02-26 22:00:00+00:00,0.82500005,-2.85,5.95,17.175
2022-02-27 22:00:00+00:00,0.32916656,-2.9,4.9,17.670834
2022-02-28 22:00:00+00:00,0.4708333,-3.4,6.65,17.529167
2022-03-01 22:00:00+00:00,0.7166667,-3.7,6.45,17.283333
2022-03-02 22:00:00+00:00,-0.9791667,-5.1,3.0,18.979166
2022-03-03 22:00:00+00:00,1.1749998,-2.55,4.4,16.825
2022-03-04 22:00:00+00:00,0.09791664,-3.5,4.4,17.902082
2022-03-05 22:00:00+00:00,-0.18541665,-4.6,2.15,18.185417
2022-03-06 22:00:00+00:00,1.9020834,-2.7,7.85,16.097916
2022-03-07 22:00:00+00:00,1.9250001,-3.75,8.5,16.075
2022-03-08 22:00:00+00:00,2.9166663,-3.35,10.3,15.083334
2022-03-09 22:00:00+00:00,2.0395834,-2.0,7.65,15.960417
2022-03-10 22:00:00+00:00,1.30625,-2.9,6.8,16.69375
2022-03-11 22:00:00+00:00,3.1104164,-1.45,9.55,14.889584
2022-03-12 22:00:00+00:00,4.191667,-1.15,11.05,13.808332
2022-03-13 22:00:00+00:00,5.9874997,0.75,12.0,12.012501
2022-03-14 22:00:00+00:00,7.7041664,3.55,11.85,10.295834
2022-03-15 22:00:00+00:00,7.03125,2.6,11.0,10.96875
2022-03-16 22:00:00+00:00,7.416666,2.9,12.25,10.583334
2022-03-17 22:00:00+00:00,7.597917,4.15,12.0,10.402082
2022-03-18 22:00:00+00:00,5.358333,0.65,9.6,12.641666
2022-03-19 22:00:00+00:00,5.5125003,0.95,10.95,12.487499
2022-03-20 22:00:00+00:00,5.875,0.55,12.6,12.125
2022-03-21 22:00:00+00:00,6.366667,-0.5,15.35,11.633333
2022-03-22 22:00:00+00:00,7.460417,-0.5,16.85,10.539583
2022-03-23 22:00:00+00:00,5.8145833,-1.9,14.7,12.185417
2022-03-24 22:00:00+00:00,7.766667,-0.8,15.8,10.233334
2022-03-25 22:00:00+00:00,7.9458337,3.75,12.55,10.054167
2022-03-26 22:00:00+00:00,7.2104163,0.2,14.55,10.789583
2022-03-27 22:00:00+00:00,8.483333,3.5,15.05,9.516667
2022-03-28 22:00:00+00:00,7.3541665,4.25,11.75,10.645834
2022-03-29 22:00:00+00:00,4.66875,0.45,8.15,13.33125
2022-03-30 22:00:00+00:00,3.3083332,-1.3,6.4,14.691667
2022-03-31 22:00:00+00:00,3.3395827,0.6,7.0,14.660418
2022-04-01 22:00:00+00:00,1.9062501,-0.95,4.95,16.09375
2022-04-02 22:00:00+00:00,1.6958336,-3.45,6.8,16.304167
2022-04-03 22:00:00+00:00,3.2250001,0.45,7.75,14.775
2022-04-04 22:00:00+00:00,6.43125,4.6,8.6,11.56875
2022-04-05 22:00:00+00:00,9.797916,7.05,11.8,8.202084
2022-04-06 22:00:00+00:00,9.9875,7.9,14.4,8.0125
2022-04-07 22:00:00+00:00,6.46875,3.8,8.85,11.53125
2022-04-08 22:00:00+00:00,5.2124996,2.0,9.35,12.7875
2022-04-09 22:00:00+00:00,4.291667,1.4,8.25,13.708333
2022-04-10 22:00:00+00:00,5.9312496,0.85,10.95,12.06875
2022-04-11 22:00:00+00:00,8.102084,-0.25,15.35,9.897916
2022-04-12 22:00:00+00:00,12.329166,5.45,20.5,5.6708336
2022-04-13 22:00:00+00:00,11.450001,6.95,16.85,6.549999
2022-04-14 22:00:00+00:00,8.227083,5.15,10.25,9.772917
2022-04-15 22:00:00+00:00,6.3416657,1.75,11.8,11.658335
2022-04-16 22:00:00+00:00,7.116667,-0.45,13.95,10.883333
2022-04-17 22:00:00+00:00,7.8645835,0.7,14.6,10.135416
2022-04-18 22:00:00+00:00,7.8958335,3.0,13.4,10.104166
2022-04-19 22:00:00+00:00,8.585416,4.4,14.0,9.414584
2022-04-20 22:00:00+00:00,9.529166,5.25,12.95,8.470834
