date,storage_twh,agsi_consumption_gwh,injection_gwh,withdrawal_gwh,storage_pct_full
2019-01-01,189.1272,893.0,419.04,234.2,75.23
2019-01-02,188.5782,893.0,101.54,635.2,75.01
2019-01-03,187.2198,893.0,36.55,1373.0,74.47
2019-01-04,186.2821,893.0,51.08,968.3,74.1
2019-01-05,185.9276,893.0,76.47,418.2,73.96
2019-01-06,185.6007,893.0,70.99,410.1,73.83
2019-01-07,185.0055,893.0,145.85,699.1,73.59
2019-01-08,184.6933,893.0,67.96,364.6,73.47
2019-01-09,183.6367,893.0,27.04,1063.5,73.05
2019-01-10,182.2694,893.0,36.52,1376.6,72.5
2019-01-11,181.2469,893.0,45.78,1056.9,72.09
2019-01-12,180.7807,893.0,51.6,540.1,71.91
2019-01-13,180.6573,893.0,156.11,274.7,71.86
2019-01-14,180.0753,893.0,60.77,621.8,71.56
2019-01-15,179.2183,893.0,99.71,909.4,71.22
2019-01-16,178.3433,893.0,60.43,923.3,70.87
2019-01-17,177.4485,893.0,27.43,903.7,70.52
2019-01-18,175.9434,893.0,27.0,1510.7,69.92
2019-01-19,174.6055,893.0,37.52,1355.5,69.39
2019-01-20,173.0321,893.0,25.55,1574.6,68.76
2019-01-21,170.7376,893.0,30.6,2292.8,67.84
2019-01-22,168.5306,893.0,64.28,2246.7,66.97
2019-01-23,166.3542,893.0,53.01,2203.5,66.1
2019-01-24,164.2454,893.0,35.37,2113.5,65.27
2019-01-25,162.3161,893.0,85.57,1984.9,64.5
2019-01-26,161.4645,893.0,72.16,906.2,64.16
2019-01-27,160.9188,893.0,57.41,597.0,63.94
2019-01-28,159.7441,893.0,53.05,1211.7,63.48
2019-01-29,158.2603,893.0,35.05,1501.9,62.89
2019-01-30,156.7612,893.0,27.66,1544.9,62.29
2019-01-31,155.2054,893.0,20.31,1502.1,61.67
2019-02-01,153.916,893.0,22.18,1275.4,61.16
2019-02-02,153.1332,893.0,146.13,853.3,60.85
2019-02-03,152.293,893.0,53.01,878.3,60.52
2019-02-04,151.0736,893.0,29.38,1228.4,60.03
2019-02-05,149.7968,893.0,39.12,1314.8,59.52
2019-02-06,149.0059,893.0,56.21,792.7,59.21
2019-02-07,148.5505,893.0,66.18,501.3,59.03
2019-02-08,148.1713,893.0,53.8,414.2,58.88
2019-02-09,147.9421,893.0,58.19,292.8,58.79
2019-02-10,147.791,893.0,72.95,226.9,58.73
2019-02-11,147.0393,893.0,4.66,730.9,58.43
2019-02-12,146.1656,893.0,28.47,842.9,58.08
2019-02-13,145.436,893.0,19.01,697.6,57.79
2019-02-14,144.8705,893.0,29.18,549.1,57.57
2019-02-15,144.6073,893.0,99.85,337.2,57.46
2019-02-16,144.6099,893.0,150.89,116.7,57.46
2019-02-17,144.7171,893.0,214.43,97.5,57.51
2019-02-18,144.5867,893.0,114.28,218.9,57.45
2019-02-19,144.2576,893.0,64.22,368.2,57.31
2019-02-20,143.9317,893.0,38.8,310.5,57.19
2019-02-21,135.9103,893.0,87.07,305.0,54.0
2019-02-22,135.5749,893.0,47.73,371.9,53.87
2019-02-23,135.4733,893.0,196.93,279.7,53.82
2019-02-24,135.3508,893.0,203.44,310.4,53.78
2019-02-25,135.0432,893.0,135.97,396.4,53.66
2019-02-26,135.2672,893.0,161.96,113.9,53.75
2019-02-27,135.2269,893.0,117.3,147.4,53.73
2019-02-28,135.2518,893.0,194.53,158.5,53.74
2019-03-01,134.8622,893.0,140.95,327.3,53.59
2019-03-02,134.9877,893.0,280.48,154.0,53.64
2019-03-03,135.2125,893.0,343.19,118.3,53.73
2019-03-04,135.249,893.0,309.67,238.7,53.74
2019-03-05,135.0963,893.0,235.55,373.3,53.67
2019-03-06,134.943,893.0,213.86,243.8,53.61
2019-03-07,135.1445,893.0,304.78,205.7,53.69
2019-03-08,135.2212,893.0,283.61,204.4,53.72
2019-03-09,135.3959,893.0,303.57,165.0,53.79
2019-03-10,135.5084,893.0,322.48,211.0,53.84
2019-03-11,135.2914,893.0,177.32,386.3,53.73
2019-03-12,135.0129,893.0,213.27,486.0,53.62
2019-03-13,134.9192,893.0,289.57,372.8,53.58
2019-03-14,134.8268,893.0,234.85,319.3,53.55
2019-03-15,134.8906,893.0,282.88,210.6,53.57
2019-03-16,135.1831,893.0,447.95,150.1,53.69
2019-03-17,135.5089,893.0,483.03,158.0,53.82
2019-03-18,135.3091,893.0,233.58,423.8,53.75
2019-03-19,135.0118,893.0,205.93,511.8,53.64
2019-03-20,134.794,893.0,228.5,440.5,53.55
2019-03-21,134.7937,893.0,290.42,284.3,53.55
2019-03-22,135.0016,893.0,390.54,177.4,53.63
2019-03-23,135.6468,893.0,755.99,109.9,53.89
2019-03-24,136.2968,893.0,775.61,122.7,54.15
2019-03-25,136.3571,893.0,378.78,318.0,54.17
2019-03-26,136.1018,893.0,255.25,495.3,54.07
2019-03-27,136.0185,893.0,282.79,360.1,54.04
2019-03-28,135.9789,893.0,254.58,284.8,54.02
2019-03-29,136.0801,893.0,353.12,247.4,54.06
2019-03-30,136.7301,893.0,762.61,109.8,54.32
2019-03-31,136.0235,893.0,648.4,103.4,54.05
2019-04-01,138.0901,893.0,561.21,166.1,55.9
2019-04-02,139.4234,893.0,625.45,10.4,56.12
2019-04-03,139.9571,893.0,516.11,93.2,56.33
2019-04-04,138.8984,893.0,360.0,392.3,55.91
2019-04-05,138.8153,893.0,341.53,434.9,55.87
2019-04-06,139.2524,893.0,473.93,44.8,56.05
2019-04-07,139.8854,893.0,627.3,3.7,56.3
2019-04-08,140.2931,893.0,428.94,28.1,56.49
2019-04-09,140.4411,893.0,247.05,101.0,56.54
2019-04-10,140.4363,893.0,254.72,270.0,56.54
2019-04-11,140.2519,893.0,218.21,411.6,56.48
2019-04-12,140.1122,893.0,230.34,376.8,56.42
2019-04-13,140.0717,893.0,228.56,276.6,56.41
2019-04-14,140.1776,893.0,277.45,178.9,56.45
2019-04-15,140.3398,893.0,304.17,148.8,56.49
2019-04-16,140.8913,893.0,570.48,33.8,56.72
2019-04-17,141.5629,893.0,746.6,84.4,56.99
2019-04-18,142.4238,893.0,893.65,47.2,57.33
2019-04-19,143.7115,893.0,1277.57,5.8,57.85
2019-04-20,145.0249,893.0,1306.97,10.9,58.38
2019-04-21,146.4013,893.0,1366.64,6.4,58.93
2019-04-22,147.8943,893.0,1476.82,1.7,59.53
2019-04-23,149.0228,893.0,1127.03,13.7,59.98
2019-04-24,150.1775,893.0,1156.82,15.4,60.45
2019-04-25,151.0895,893.0,949.56,7.3,60.81
2019-04-26,151.9339,893.0,840.22,6.9,61.15
2019-04-27,152.8775,893.0,937.18,3.2,61.53
2019-04-28,153.5729,893.0,728.9,38.5,61.81
2019-04-29,153.9405,893.0,439.61,73.0,61.95
2019-04-30,154.4452,893.0,521.26,26.0,62.15
2019-05-01,155.3836,893.0,926.05,5.9,62.47
2019-05-02,155.9017,893.0,552.55,36.4,62.68
2019-05-03,156.4557,893.0,570.0,52.4,62.9
2019-05-04,157.0306,893.0,615.74,6.3,63.13
2019-05-05,157.578,893.0,574.03,13.1,63.35
2019-05-06,157.8362,893.0,406.36,153.5,63.46
2019-05-07,158.2915,893.0,468.53,19.2,63.64
2019-05-08,158.7811,893.0,508.8,24.9,63.84
2019-05-09,159.1605,893.0,486.57,112.7,63.99
2019-05-10,159.6202,893.0,482.59,27.4,64.17
2019-05-11,160.2186,893.0,595.89,3.6,64.41
2019-05-12,160.7639,893.0,566.72,27.6,64.63
2019-05-13,161.147,893.0,419.52,42.4,64.81
2019-05-14,161.6104,893.0,489.98,32.6,65.0
2019-05-15,162.0563,893.0,456.95,16.9,65.18
2019-05-16,162.4323,893.0,411.46,41.0,65.33
2019-05-17,162.9154,893.0,516.1,38.6,65.53
2019-05-18,163.9771,893.0,1062.41,5.6,65.95
2019-05-19,165.0923,893.0,1125.19,14.6,66.4
2019-05-20,165.9074,893.0,828.44,16.4,66.71
2019-05-21,166.6519,893.0,766.94,27.5,67.01
2019-05-22,167.441,893.0,736.38,8.9,67.33
2019-05-23,168.1615,893.0,747.26,33.0,67.62
2019-05-24,169.0513,893.0,888.18,1.0,67.97
2019-05-25,170.1008,893.0,1043.34,3.8,68.4
2019-05-26,171.3651,893.0,1225.99,2.1,68.9
2019-05-27,172.4627,893.0,1110.86,4.9,69.35
2019-05-28,173.2349,893.0,795.12,35.0,69.66
2019-05-29,173.9044,893.0,677.01,13.9,69.93
2019-05-30,175.1764,893.0,1269.98,4.2,70.44
2019-05-31,176.5087,893.0,1333.29,6.7,70.98
2019-06-01,178.1769,893.0,1645.59,11.4,71.64
2019-06-02,179.8754,893.0,1690.83,8.3,72.32
2019-06-03,181.1149,893.0,1287.82,7.8,72.85
2019-06-04,182.3221,893.0,1251.38,20.1,73.33
2019-06-05,183.4379,893.0,1110.73,7.6,73.78
2019-06-06,184.2603,893.0,872.48,33.1,74.11
2019-06-07,185.3424,893.0,1081.73,12.2,74.55
2019-06-08,186.4485,893.0,1098.71,11.6,74.99
2019-06-09,187.5621,893.0,1105.81,7.7,75.44
2019-06-10,188.5912,893.0,1037.18,22.5,75.86
2019-06-11,189.3401,893.0,714.6,17.8,76.17
2019-06-12,190.2086,893.0,869.03,10.8,76.52
2019-06-13,190.9934,893.0,820.94,40.3,76.83
2019-06-14,191.8128,893.0,820.78,11.6,77.16
2019-06-15,192.8202,893.0,1050.07,32.5,77.57
2019-06-16,193.53,893.0,1037.47,12.2,77.85
2019-06-17,194.3693,893.0,843.11,10.6,78.16
2019-06-18,195.1478,893.0,776.59,9.2,78.48
2019-06-19,195.7776,893.0,646.74,28.3,78.73
2019-06-20,196.555,893.0,775.52,4.7,79.04
2019-06-21,197.3037,893.0,736.05,5.5,79.34
2019-06-22,198.3329,893.0,1025.15,11.7,79.76
2019-06-23,199.3833,893.0,1034.46,10.9,80.18
2019-06-24,200.1278,893.0,757.42,26.1,80.47
2019-06-25,200.9275,893.0,802.54,10.7,80.79
2019-06-26,201.7358,893.0,845.97,47.1,81.12
2019-06-27,202.5651,893.0,836.78,21.0,81.45
2019-06-28,203.2855,893.0,690.03,10.2,81.71
2019-06-29,204.3558,893.0,1061.87,6.5,82.14
2019-06-30,205.5299,893.0,1166.19,9.4,82.61
2019-07-01,206.2341,893.0,712.4,16.5,82.9
2019-07-02,206.6966,893.0,487.94,38.0,83.08
2019-07-03,207.3629,893.0,414.19,50.1,83.35
2019-07-04,207.782,893.0,436.18,21.8,83.52
2019-07-05,207.9938,893.0,577.18,22.6,83.61
2019-07-06,209.1574,893.0,798.07,4.7,84.07
2019-07-07,209.9655,893.0,800.83,3.6,84.4
2019-07-08,210.1569,893.0,300.57,125.4,84.48
2019-07-09,210.2208,893.0,236.48,182.9,84.5
2019-07-10,210.551,893.0,383.6,66.2,84.56
2019-07-11,210.9494,893.0,407.88,22.1,84.72
2019-07-12,211.4578,893.0,520.18,22.1,84.92
2019-07-13,212.3573,893.0,891.56,4.3,85.29
2019-07-14,213.3247,893.0,960.37,3.4,85.67
2019-07-15,213.8332,893.0,514.06,15.4,85.86
2019-07-16,213.6583,893.0,230.56,415.4,85.79
2019-07-17,213.4859,893.0,217.69,400.3,85.72
2019-07-18,213.3111,893.0,241.31,427.7,85.63
2019-07-19,213.1553,893.0,242.79,410.3,85.5
2019-07-20,213.3938,893.0,420.32,190.7,85.59
2019-07-21,213.7221,893.0,423.38,107.5,85.72
2019-07-22,213.7287,893.0,235.51,214.9,85.71
2019-07-23,213.8353,893.0,309.76,214.9,85.76
2019-07-24,213.8008,893.0,208.83,254.8,85.74
2019-07-25,213.8298,893.0,248.42,230.9,85.75
2019-07-26,213.8255,893.0,237.53,254.0,85.75
2019-07-27,214.3014,893.0,520.74,53.2,85.93
2019-07-28,214.8341,893.0,541.75,21.1,86.14
2019-07-29,215.1989,893.0,382.1,33.6,86.33
2019-07-30,215.6382,893.0,470.49,41.3,86.43
2019-07-31,216.073,893.0,449.95,18.0,86.6
2019-08-01,216.635,893.0,549.23,3.6,86.75
2019-08-02,217.1662,893.0,528.92,4.0,86.96
2019-08-03,217.7159,893.0,545.1,7.9,87.18
2019-08-04,218.2931,893.0,570.15,4.5,87.41
2019-08-05,218.6848,893.0,388.83,7.2,87.51
2019-08-06,219.2077,893.0,516.59,3.9,87.72
2019-08-07,219.9412,893.0,728.29,3.7,88.01
2019-08-08,220.5188,893.0,562.82,3.9,90.02
2019-08-09,221.2781,893.0,756.37,8.2,90.33
2019-08-10,222.3412,893.0,1074.5,12.4,90.76
2019-08-11,223.4116,893.0,1050.14,4.6,91.2
2019-08-12,224.061,893.0,653.57,3.7,91.48
2019-08-13,224.5471,893.0,485.64,6.3,91.68
2019-08-14,224.9152,893.0,351.01,4.9,91.83
2019-08-15,225.5225,893.0,599.3,3.7,92.08
2019-08-16,226.2,893.0,671.41,3.8,92.36
2019-08-17,227.1596,893.0,960.69,6.0,92.75
2019-08-18,228.1237,893.0,957.52,4.8,93.14
2019-08-19,228.8588,893.0,723.9,5.8,93.49
2019-08-20,229.4335,893.0,572.8,8.1,93.72
2019-08-21,230.0759,893.0,610.51,12.1,93.93
2019-08-22,230.6299,893.0,547.79,3.8,94.13
2019-08-23,231.1723,893.0,535.86,3.6,94.35
2019-08-24,231.7807,893.0,614.17,10.6,94.6
2019-08-25,232.428,893.0,634.93,5.4,94.86
2019-08-26,232.8528,893.0,429.48,11.3,94.98
2019-08-27,233.2505,893.0,388.69,5.0,95.15
2019-08-28,233.592,893.0,365.56,38.9,95.27
2019-08-29,233.7896,893.0,290.08,52.5,95.25
2019-08-30,234.1781,893.0,427.58,15.3,95.41
2019-08-31,234.8854,893.0,751.86,16.3,95.7
2019-09-01,235.5616,893.0,675.09,11.7,95.97
2019-09-02,236.0007,893.0,423.35,11.4,96.13
2019-09-03,236.4547,893.0,560.6,32.8,96.31
2019-09-04,236.864,893.0,414.25,18.0,96.48
2019-09-05,237.1253,893.0,265.65,11.3,96.59
2019-09-06,237.3339,893.0,240.89,42.3,96.59
2019-09-07,237.4428,893.0,181.39,81.4,96.64
2019-09-08,237.6014,893.0,226.51,74.9,96.7
2019-09-09,237.6642,893.0,129.21,73.0,96.62
2019-09-10,237.75,893.0,129.15,49.2,96.65
2019-09-11,237.8947,893.0,162.37,25.4,96.69
2019-09-12,238.0538,893.0,159.19,7.2,96.76
2019-09-13,238.2038,893.0,169.28,17.1,96.82
2019-09-14,238.5145,893.0,328.86,6.7,96.94
2019-09-15,238.9085,893.0,393.36,8.4,97.1
2019-09-16,239.1288,893.0,216.72,5.9,97.16
2019-09-17,239.2282,893.0,107.78,13.5,97.2
2019-09-18,239.2376,893.0,116.63,114.6,97.2
2019-09-19,239.1814,893.0,97.04,155.4,97.13
2019-09-20,239.186,893.0,148.55,149.2,97.14
2019-09-21,239.4148,893.0,276.6,38.8,97.23
2019-09-22,239.7112,893.0,296.83,8.7,97.35
2019-09-23,239.8135,893.0,135.12,35.1,97.39
2019-09-24,239.8294,893.0,132.95,127.1,97.39
2019-09-25,239.7558,893.0,135.91,216.4,97.36
2019-09-26,239.8377,893.0,148.85,70.2,97.4
2019-09-27,240.0756,893.0,241.36,13.3,97.48
2019-09-28,240.5433,893.0,467.37,2.7,97.67
2019-09-29,241.0885,893.0,553.46,10.0,97.89
2019-09-30,241.4189,893.0,331.38,4.0,97.99
2019-10-01,241.6694,893.0,277.15,28.2,98.34
2019-10-02,241.8889,893.0,223.95,9.5,98.41
2019-10-03,242.0094,893.0,131.72,16.3,98.46
2019-10-04,242.0384,893.0,96.91,73.3,98.45
2019-10-05,242.2488,893.0,216.39,17.4,98.53
2019-10-06,242.4791,893.0,238.27,19.3,98.62
2019-10-07,242.5078,893.0,83.28,54.5,98.63
2019-10-08,242.5196,893.0,73.09,71.3,98.64
2019-10-09,242.5389,893.0,76.72,81.1,98.64
2019-10-10,242.676,893.0,191.14,51.6,98.65
2019-10-11,242.6975,893.0,142.61,91.6,98.66
2019-10-12,242.9639,893.0,349.45,62.1,98.77
2019-10-13,243.3754,893.0,428.26,3.2,98.93
2019-10-14,243.5462,893.0,149.42,9.4,99.01
2019-10-15,243.6734,893.0,146.11,23.6,99.06
2019-10-16,243.7237,893.0,70.14,23.3,99.08
2019-10-17,243.8236,893.0,106.43,6.6,99.09
2019-10-18,243.855,893.0,143.93,112.5,99.1
2019-10-19,244.0826,893.0,239.21,5.4,99.2
2019-10-20,244.3592,893.0,282.74,6.1,99.31
2019-10-21,244.4405,893.0,82.84,7.8,99.33
2019-10-22,244.4453,893.0,28.26,23.9,99.34
2019-10-23,244.4566,893.0,41.86,30.5,99.34
2019-10-24,244.4939,893.0,47.21,9.9,99.35
2019-10-25,244.578,893.0,113.32,25.2,99.39
2019-10-26,244.9413,893.0,368.86,2.0,99.53
2019-10-27,245.1592,893.0,218.92,1.5,99.62
2019-10-28,245.1109,893.0,20.75,76.2,99.59
2019-10-29,244.9887,893.0,15.98,141.1,99.52
2019-10-30,244.7143,893.0,24.34,298.7,99.41
2019-10-31,244.3488,893.0,31.52,397.0,99.26
2019-11-01,244.2355,893.0,52.87,165.4,99.21
2019-11-02,244.6423,893.0,414.25,7.5,99.37
2019-11-03,245.0386,893.0,403.75,7.4,99.53
2019-11-04,245.199,893.0,174.03,12.0,99.6
2019-11-05,245.2039,893.0,55.4,53.7,99.57
2019-11-06,245.0366,893.0,51.64,21.9,99.5
2019-11-07,245.1788,893.0,39.31,80.5,99.56
2019-11-08,245.163,893.0,56.97,71.6,99.55
2019-11-09,245.2994,893.0,169.66,33.2,99.61
2019-11-10,245.3173,893.0,70.18,52.3,99.61
2019-11-11,245.12,893.0,20.74,218.0,99.54
2019-11-12,244.8846,893.0,19.13,254.5,99.45
2019-11-13,244.5609,893.0,16.92,327.0,99.32
2019-11-14,244.4126,893.0,26.06,167.2,99.26
2019-11-15,244.2968,893.0,40.13,152.0,99.21
2019-11-16,244.3513,893.0,93.07,38.4,99.23
2019-11-17,244.3898,893.0,76.98,38.4,99.25
2019-11-18,244.3111,893.0,13.09,91.8,99.21
2019-11-19,244.0713,893.0,4.22,245.3,99.11
2019-11-20,243.6056,893.0,9.99,479.4,98.92
2019-11-21,243.0327,893.0,7.43,580.2,98.69
2019-11-22,242.9248,893.0,63.77,167.9,98.64
2019-11-23,243.1171,893.0,219.03,24.7,98.72
2019-11-24,243.2678,893.0,167.29,13.8,98.78
2019-11-25,243.0809,893.0,24.84,207.5,98.71
2019-11-26,243.0128,893.0,61.65,125.9,98.68
2019-11-27,243.196,893.0,201.79,16.2,98.76
2019-11-28,243.3332,893.0,149.35,11.8,98.81
2019-11-29,243.3023,893.0,50.59,75.1,98.8
2019-11-30,243.0599,893.0,23.27,260.8,98.7
2019-12-01,242.7246,893.0,39.39,365.8,98.57
2019-12-02,242.411,893.0,27.19,332.1,98.45
2019-12-03,242.3233,893.0,129.47,202.4,98.41
2019-12-04,242.1379,893.0,32.67,213.9,98.33
2019-12-05,241.7366,893.0,40.99,432.7,98.17
2019-12-06,241.3164,893.0,53.83,461.5,98.0
2019-12-07,241.491,893.0,286.97,105.0,98.07
2019-12-08,241.8226,893.0,432.37,96.7,98.21
2019-12-09,241.6961,893.0,79.83,198.9,98.16
2019-12-10,241.2366,893.0,44.38,493.4,97.97
2019-12-11,240.7561,893.0,40.74,513.7,97.78
2019-12-12,240.382,893.0,74.84,426.5,97.62
2019-12-13,239.9903,893.0,61.65,429.5,97.47
2019-12-14,239.9768,893.0,153.12,156.7,97.46
2019-12-15,240.0841,893.0,257.53,143.9,97.5
2019-12-16,239.9197,893.0,107.69,256.7,97.44
2019-12-17,239.7874,893.0,145.68,280.2,97.38
2019-12-18,239.5643,893.0,44.69,257.3,97.29
2019-12-19,239.578,893.0,163.47,146.8,97.3
2019-12-20,239.575,893.0,112.98,115.3,97.29
2019-12-21,239.6902,893.0,227.43,111.3,97.34
2019-12-22,239.7854,893.0,209.16,112.1,97.38
2019-12-23,239.8204,893.0,139.11,97.4,97.39
2019-12-24,239.92,893.0,206.59,93.8,97.44
2019-12-25,240.0408,893.0,208.68,86.0,97.48
2019-12-26,240.1414,893.0,200.67,97.3,97.53
2019-12-27,240.0333,893.0,45.7,161.6,97.48
2019-12-28,239.8766,893.0,86.95,240.2,97.42
2019-12-29,239.6758,893.0,66.76,258.6,97.34
2019-12-30,239.3619,893.0,68.18,373.6,97.21
2019-12-31,239.1393,893.0,130.1,342.5,97.12
2020-01-01,238.5772,871.0,19.18,551.1,96.89
2020-01-02,237.6521,871.0,23.25,913.9,96.51
2020-01-03,237.0389,871.0,25.02,609.9,96.26
2020-01-04,236.6694,871.0,42.81,394.4,96.11
2020-01-05,236.2285,871.0,29.38,416.9,95.93
2020-01-06,235.4741,871.0,11.31,772.7,95.63
2020-01-07,234.547,871.0,27.5,962.7,95.26
2020-01-08,233.613,871.0,17.46,932.1,94.88
2020-01-09,233.1977,871.0,34.99,439.9,94.71
2020-01-10,232.8446,871.0,11.6,354.3,94.57
2020-01-11,232.35,871.0,25.24,519.8,94.36
2020-01-12,231.7417,871.0,22.72,628.4,94.12
2020-01-13,231.1563,871.0,17.22,600.9,93.87
2020-01-14,230.6958,871.0,15.46,460.1,93.68
2020-01-15,230.1788,871.0,16.93,513.0,93.47
2020-01-16,229.6203,871.0,39.97,598.5,93.25
2020-01-17,228.9508,871.0,15.4,696.6,92.97
2020-01-18,228.293,871.0,20.6,635.2,92.71
2020-01-19,227.3679,871.0,4.64,915.3,92.33
2020-01-20,225.7698,871.0,12.88,1586.9,91.68
2020-01-21,224.0694,871.0,15.51,1756.8,90.99
2020-01-22,222.4965,871.0,31.0,1560.5,90.36
2020-01-23,220.7903,871.0,28.57,1694.0,89.66
2020-01-24,219.0664,871.0,22.52,1736.2,88.96
2020-01-25,217.8725,871.0,33.63,1209.1,88.47
2020-01-26,216.9279,871.0,51.74,960.6,88.09
2020-01-27,215.9952,871.0,68.94,970.2,87.71
2020-01-28,214.6076,871.0,41.8,1401.2,87.15
2020-01-29,213.3342,871.0,41.81,1331.3,86.63
2020-01-30,212.1819,871.0,42.74,1146.9,86.16
2020-01-31,211.8057,871.0,91.15,466.0,86.01
2020-02-01,211.7175,871.0,84.56,172.7,85.97
2020-02-02,211.5408,871.0,73.76,250.5,85.9
2020-02-03,210.7992,871.0,18.02,759.6,85.6
2020-02-04,209.8527,871.0,13.76,956.8,85.22
2020-02-05,208.6417,871.0,22.09,1253.3,84.72
2020-02-06,206.7913,871.0,9.85,1804.1,83.97
2020-02-07,205.6715,871.0,16.98,1175.3,83.52
2020-02-08,204.7951,871.0,15.82,791.5,83.16
2020-02-09,204.4756,871.0,81.28,400.7,83.03
2020-02-10,203.9633,871.0,30.45,541.4,82.82
2020-02-11,203.1985,871.0,16.74,822.8,82.51
2020-02-12,202.2179,871.0,19.31,942.0,82.12
2020-02-13,201.2453,871.0,50.38,1014.7,81.72
2020-02-14,200.6167,871.0,54.77,679.0,81.47
2020-02-15,200.4789,871.0,187.45,325.2,81.41
2020-02-16,200.5184,871.0,225.41,185.3,81.43
2020-02-17,200.0858,871.0,21.75,454.2,81.25
2020-02-18,199.4935,871.0,45.53,637.8,81.01
2020-02-19,198.9965,871.0,23.5,521.2,80.81
2020-02-20,198.4934,871.0,38.93,529.4,80.6
2020-02-21,198.0035,871.0,26.45,500.7,80.4
2020-02-22,197.8363,871.0,74.27,226.6,80.34
2020-02-23,197.7632,871.0,119.58,177.7,80.31
2020-02-24,197.1923,871.0,19.33,532.4,80.07
2020-02-25,196.7325,871.0,46.51,489.0,79.89
2020-02-26,195.6658,871.0,13.46,1076.1,79.45
2020-02-27,194.1365,871.0,39.7,1572.1,78.83
2020-02-28,192.759,871.0,55.99,1391.7,78.27
2020-02-29,192.6341,871.0,141.18,260.5,78.22
2020-03-01,192.2332,871.0,92.26,492.5,78.06
2020-03-02,190.8378,871.0,13.88,1208.2,77.49
2020-03-03,190.2003,871.0,40.2,659.1,77.23
2020-03-04,189.4315,871.0,29.03,779.6,76.92
2020-03-05,188.488,871.0,25.52,951.4,76.53
2020-03-06,187.9311,871.0,73.67,611.9,76.31
2020-03-07,187.504,871.0,12.74,426.2,76.13
2020-03-08,187.4054,871.0,126.78,213.4,76.09
2020-03-09,186.8253,871.0,12.82,582.5,75.86
2020-03-10,186.4657,871.0,70.02,414.2,75.72
2020-03-11,186.3412,871.0,143.02,257.0,75.67
2020-03-12,186.2665,871.0,125.57,199.4,75.64
2020-03-13,185.862,871.0,13.08,413.7,75.47
2020-03-14,185.3945,871.0,65.7,521.0,75.28
2020-03-15,185.2483,871.0,166.89,316.1,75.22
2020-03-16,184.9783,871.0,116.27,375.7,75.11
2020-03-17,184.7267,871.0,109.61,350.6,75.0
2020-03-18,184.5459,871.0,50.47,220.6,74.93
2020-03-19,184.1528,871.0,39.01,415.0,74.77
2020-03-20,183.775,871.0,55.42,422.8,74.62
2020-03-21,183.4059,871.0,97.15,454.5,74.47
2020-03-22,183.0205,871.0,92.91,462.2,74.31
2020-03-23,182.0449,871.0,74.07,996.2,73.91
2020-03-24,181.2627,871.0,45.45,810.2,73.6
2020-03-25,180.3813,871.0,50.27,910.3,73.24
2020-03-26,179.5734,871.0,19.8,809.1,72.91
2020-03-27,179.2141,871.0,65.91,420.9,72.76
2020-03-28,179.3248,871.0,203.22,92.5,72.81
2020-03-29,179.149,871.0,181.44,352.9,72.74
2020-03-30,178.213,871.0,17.87,1046.2,72.36
2020-03-31,176.6463,871.0,67.59,1553.8,71.81
2020-04-01,177.7448,871.0,423.99,1000.8,72.74
2020-04-02,177.8367,871.0,161.26,559.9,72.58
2020-04-03,177.5664,871.0,134.24,391.5,72.47
2020-04-04,177.7261,871.0,256.08,93.3,72.54
2020-04-05,178.1253,871.0,429.19,31.3,72.7
2020-04-06,178.5194,871.0,398.4,8.0,72.87
2020-04-07,178.8995,871.0,415.6,36.9,73.02
2020-04-08,179.3196,871.0,427.06,8.4,73.19
2020-04-09,179.8418,871.0,509.39,7.4,73.41
2020-04-10,180.5315,871.0,690.04,17.6,73.69
2020-04-11,181.3327,871.0,801.04,15.8,74.02
2020-04-12,182.2879,871.0,948.15,11.3,74.41
2020-04-13,182.949,871.0,669.85,19.0,74.66
2020-04-14,182.9327,871.0,237.23,167.0,74.65
2020-04-15,183.0018,871.0,153.8,93.9,74.68
2020-04-16,183.3758,871.0,371.37,5.5,74.83
2020-04-17,183.795,871.0,430.66,14.4,75.0
2020-04-18,184.83,871.0,1057.55,18.8,75.42
2020-04-19,185.8235,871.0,991.75,2.5,75.83
2020-04-20,186.41,871.0,594.38,26.2,76.05
2020-04-21,187.0727,871.0,672.64,8.1,76.33
2020-04-22,187.7335,871.0,659.62,17.2,76.59
2020-04-23,188.2,871.0,460.56,4.9,76.79
2020-04-24,188.8235,871.0,612.57,4.3,77.04
2020-04-25,189.5779,871.0,752.11,5.7,77.35
2020-04-26,190.2391,871.0,645.72,10.4,77.62
2020-04-27,190.5761,871.0,348.44,22.3,77.74
2020-04-28,190.9087,871.0,352.71,18.9,77.88
2020-04-29,191.4607,871.0,561.31,19.8,78.1
2020-04-30,192.1285,871.0,659.54,3.7,78.37
2020-05-01,192.9762,871.0,834.44,1.5,78.68
2020-05-02,193.7026,871.0,714.39,2.3,78.97
2020-05-03,194.3869,871.0,679.57,9.4,79.25
2020-05-04,194.8033,871.0,417.25,15.6,79.38
2020-05-05,195.0373,871.0,283.18,57.7,79.48
2020-05-06,195.2775,871.0,285.81,59.7,79.58
2020-05-07,195.7029,871.0,413.17,2.0,79.75
2020-05-08,196.6502,871.0,925.7,1.0,80.14
2020-05-09,197.8686,871.0,1216.97,0.0,80.63
2020-05-10,199.1525,871.0,1280.81,0.5,81.16
2020-05-11,199.7532,871.0,580.14,9.2,81.41
